Connected to Vehicle ECU Database
Automotive Telematics Gateway - Kafka Producer Ready
=== Automotive Telematics Gateway Started ===
Reading from Vehicle ECU Database...
Applying ISO 26262 Security Validation...
Streaming to Cloud Platform...
Processing 200 vehicle battery records...
Transmitted: NASA_BATTERY_2 - Health: 41.89%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 63.32%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.19%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.34%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 66.94%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 68.68%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 82.02%, Alert: HEALTHY
Transmitted: NASA_BATTERY_1 - Health: 66.99%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.26%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.78%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 68.8%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.24%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 64.8%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.61%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.32%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.11%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.57%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.16%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 67.09%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.18%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.46%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 64.83%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 65.41%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.41%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 74.09%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 73.37%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 63.69%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 69.53%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 67.98%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 67.27%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.94%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.47%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 64.24%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 69.18%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.29%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 66.67%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.24%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.88%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.26%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 68%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 65.85%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 65.76%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 68.45%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 53.29%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 54.52%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.96%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 65.15%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 63.77%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 64.49%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 63.85%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 63.57%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 68.73%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 65.51%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 73.01%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 69.56%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 67.48%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 63.74%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.54%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 67.54%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.99%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.45%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 64.77%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 70.68%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 65.34%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 65.89%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 62.86%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 70.84%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 67.28%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 69.52%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 60.84%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 69.92%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 82.29%, Alert: HEALTHY
Transmitted: NASA_BATTERY_1 - Health: 64.94%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.69%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.9%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 67.37%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.53%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 64.54%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 70.78%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 67.36%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 63.09%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.7%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 71.65%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.58%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.1%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.44%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.6%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 77.51%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.58%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.53%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.96%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.35%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.63%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 80.89%, Alert: HEALTHY
Transmitted: NASA_BATTERY_1 - Health: 77.98%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 73.09%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.11%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.53%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.64%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.8%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.16%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 82.05%, Alert: HEALTHY
Transmitted: NASA_BATTERY_1 - Health: 75.62%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 77.15%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.8%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.36%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 70.29%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.69%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.21%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.36%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 77.02%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 76.51%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 73.72%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.35%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.57%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.2%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 80.24%, Alert: HEALTHY
Transmitted: NASA_BATTERY_1 - Health: 74.93%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.57%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 66.31%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 73.53%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.76%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 69.36%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 69.81%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.3%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.47%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 68.05%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.94%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 64.38%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.79%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.89%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.63%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 64.86%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 77.31%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.59%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.27%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.91%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.43%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 78.98%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.19%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.19%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 65.06%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 79.85%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.24%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.29%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.21%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.83%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 83.04%, Alert: HEALTHY
Transmitted: NASA_BATTERY_1 - Health: 74.12%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 70.56%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 78.2%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 63.78%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.54%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 78.01%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 65.48%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 64.86%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.49%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.28%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 73.06%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.48%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.38%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 80.54%, Alert: HEALTHY
Transmitted: NASA_BATTERY_1 - Health: 62.64%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.11%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 68.5%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.57%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 64.14%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 82.22%, Alert: HEALTHY
Transmitted: NASA_BATTERY_1 - Health: 76.23%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.21%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.81%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 73.96%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 79.8%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.67%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.85%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.26%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 79.04%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 67.93%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 73.66%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.04%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.97%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.51%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 73.77%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 79.56%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 69.53%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.54%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 72.11%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 67.86%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 67.85%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.92%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.47%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.02%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 64.36%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 74.2%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.7%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 68.81%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 80.82%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.64%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.4%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.8%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.64%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.86%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.03%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 67.2%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 75.78%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.71%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 73%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 76.22%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.36%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.86%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 72.58%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.11%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.42%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.13%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 70.51%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 73.31%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.17%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.07%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 77.47%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.64%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.27%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 78.92%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.91%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 64.38%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.44%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.68%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.38%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.97%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 67.54%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.92%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 65.9%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 79.18%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 73.69%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.63%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.32%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.01%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.13%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.14%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.97%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.35%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.84%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.93%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.53%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.41%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 73.53%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.65%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.07%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 67.38%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 80.86%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 80.54%, Alert: HEALTHY
Transmitted: NASA_BATTERY_1 - Health: 74.6%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 65.08%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 79.56%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.05%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 63.24%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.6%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.69%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 64.73%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.6%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.08%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.31%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 79.95%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 79.36%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.67%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.57%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.38%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.69%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.02%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.58%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 68.21%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.09%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.61%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 61.55%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.93%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 73.58%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 67.34%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.89%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 68.06%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 70.41%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 79.88%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.12%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.26%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 75.72%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 73.41%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 73.58%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 63.64%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.21%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.29%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 76.14%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 80.95%, Alert: HEALTHY
Transmitted: NASA_BATTERY_1 - Health: 68.71%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 72.76%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.64%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.42%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.94%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.04%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.39%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.79%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.51%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 67.66%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 79.37%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.85%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.92%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 66.83%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 82.84%, Alert: HEALTHY
Transmitted: NASA_BATTERY_1 - Health: 74.98%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 69.43%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.63%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.73%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.95%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.47%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 67.24%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 74.29%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.9%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.81%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.06%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.42%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.96%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.7%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.23%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 79.3%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.88%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.6%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.05%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.23%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.74%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.06%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.68%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.68%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.48%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.09%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.58%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.26%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 80.16%, Alert: HEALTHY
Transmitted: NASA_BATTERY_1 - Health: 81.61%, Alert: HEALTHY
Transmitted: NASA_BATTERY_1 - Health: 80.38%, Alert: HEALTHY
Transmitted: NASA_BATTERY_1 - Health: 78.12%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.8%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.19%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.77%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.62%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.7%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.77%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.26%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 75.02%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.49%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.22%, Alert: CRITICAL
Transmitted: NASA_BATTERY_1 - Health: 76.83%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.13%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.91%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.59%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 74.53%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.47%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.08%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 76.88%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.73%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.38%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 73.97%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 79.5%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 73.98%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.76%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.71%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 81.36%, Alert: HEALTHY
Transmitted: NASA_BATTERY_1 - Health: 72.07%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 78.42%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 75.01%, Alert: WARNING
Transmitted: NASA_BATTERY_1 - Health: 77.42%, Alert: WARNING
